price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,lat,long
540500,3,2,2800,185130,2320,480,47.4133,-122.006
265000,5,4,1400,8580,900,500,47.456,-122.292
699950,4,2,2070,7830,1180,890,47.7058,-122.278
355000,1,1.75,750,20339,550,200,47.4756,-122.09
381000,3,1.5,1460,11407,1460,0,47.746,-122.294
564000,5,2.25,2140,8700,1220,920,47.6969,-122.31
114975,2,1,740,6250,740,0,47.506,-122.335
325000,1,0.75,410,8636,410,0,47.5077,-122.357
299990,2,1,1570,125452,1570,0,47.2077,-122.016
751000,5,2.75,2860,5280,2860,0,47.707,-122.102
425000,3,2.25,1400,6970,1400,0,47.542,-122.184
665000,3,1.75,2700,5040,1560,1140,47.5834,-122.29
833450,5,4,4460,269345,3330,1130,47.4992,-122.06
575000,7,1.5,2670,11250,2320,350,47.7121,-122.332
190000,3,1.75,1520,9600,1520,0,47.473,-122.149
314950,3,1.75,1520,9600,1520,0,47.473,-122.149
601150,2,2,1660,5200,1120,540,47.6871,-122.334
315000,2,1,860,8308,860,0,47.508,-122.378
545000,2,1.5,2340,13380,1280,1060,47.5017,-122.377
565000,4,2.25,2110,10698,2110,0,47.5614,-122.082
175000,3,1,1010,7034,1010,0,47.49,-122.22
530000,3,2,2330,26571,2330,0,47.6009,-122.158
4.489E+06,4,3,6430,27517,6430,0,47.6208,-122.219
430000,3,1.75,1610,7900,1310,300,47.7588,-122.36
225000,3,1.75,1460,8372,1460,0,47.3683,-122.087
312000,5,4,2900,9779,1950,950,47.5003,-122.306
380000,3,1,1260,7980,1260,0,47.7013,-122.373
222200,2,1,1210,10000,1210,0,47.4402,-122.333
1.43889E+06,5,3.5,3420,8000,3420,0,47.5736,-122.212
329950,4,2.5,2120,4558,2120,0,47.3795,-122.022
995000,3,2.5,2460,10300,2460,0,47.6999,-122.391
929950,3,3.5,3790,10829,3790,0,47.5525,-122.098
692000,4,2.5,2350,9779,2350,0,47.6411,-122.065
402000,2,1,620,2475,620,0,47.6655,-122.371
510000,3,1.75,1920,43560,1340,580,47.6052,-122.044
249000,3,1,1050,8498,1050,0,47.4043,-122.202
244900,3,1.5,1360,9980,1360,0,47.4143,-122.206
289900,3,1,1180,7068,1180,0,47.4947,-122.238
552500,4,1,1560,7980,1170,390,47.5093,-122.387
760000,4,2.5,3300,165528,3300,0,47.7657,-122.028
440000,2,2.75,1100,1088,750,350,47.6405,-122.324
286000,3,1.75,1770,9000,1090,680,47.4997,-122.326
260000,3,1,1200,4592,800,400,47.519,-122.352
355000,2,2.25,1330,10838,1330,0,47.7689,-122.241
318000,3,1.75,1570,12506,1570,0,47.3365,-122.319
255000,2,1,1610,19965,1610,0,47.5095,-122.313
139000,3,1,1100,17334,1100,0,47.3003,-122.27
485000,4,2.25,1810,7068,1810,0,47.7319,-122.204
549950,3,1.75,2930,266587,2440,490,47.6991,-121.947
588000,3,1.5,1780,4200,1780,0,47.662,-122.349
975000,3,2.5,3050,7410,1950,1100,47.6772,-122.296
402000,3,2,1540,1827,1540,0,47.5479,-121.998
245000,3,1,1380,9875,1380,0,47.5131,-122.334
445000,3,1.75,1890,32340,1890,0,47.4137,-122.439
195000,3,1.75,1570,8459,1570,0,47.2016,-122.006
385000,5,2,2540,11750,1480,1060,47.7754,-122.291
450000,3,1.5,1520,7903,1000,520,47.5659,-122.141
1.09E+06,4,2.5,2780,6837,2780,0,47.666,-122.201
396675,2,1,1730,6375,1730,0,47.5357,-122.368
242000,5,2.25,2340,7494,1170,1170,47.448,-122.28
380000,3,1.75,1300,12378,1300,0,47.4996,-121.778
496000,2,1,1420,4635,1420,0,47.68,-122.304
399950,3,2.5,1470,4488,1470,0,47.723,-122.162
895000,4,2.5,2850,8526,2850,0,47.6747,-122.191
690000,3,2,2360,6149,1560,800,47.5433,-122.384
270000,3,1.5,1610,8375,1610,0,47.7527,-122.306
349900,3,2,2420,38781,1210,1210,47.4511,-121.976
454280,3,2.5,1470,1741,1170,300,47.5464,-121.999
390000,3,2.5,1410,26375,1410,0,47.7432,-122.076
275000,3,1.75,1840,14005,1840,0,47.3124,-122.345
300000,4,2.5,2450,8932,2450,0,47.3093,-122.345
700000,3,1.75,1500,6000,850,650,47.6474,-122.402
520000,3,1.75,2080,6609,1280,800,47.6883,-122.3
715000,3,2.5,2770,39529,2770,0,47.6495,-122.042
404000,3,2.5,2370,4324,2370,0,47.3515,-121.999
490500,3,2,3000,21883,1970,1030,47.7599,-122.214
1.485E+06,6,2.75,4430,6440,2680,1750,47.5462,-122.265
557800,4,1.75,1550,6000,1550,0,47.6567,-122.399
571000,4,2.25,2290,9900,1550,740,47.4434,-122.343
410000,4,2.5,2560,4020,2560,0,47.3533,-122.027
225000,3,1.5,1240,5506,1240,0,47.5294,-122.285
700000,4,2.5,2590,4498,2590,0,47.7047,-122.128
500000,3,1,1370,3500,1370,0,47.6857,-122.348
536500,2,2,1360,1860,680,680,47.6727,-122.396
330000,3,2.5,2060,25046,1600,460,47.184,-121.959
249950,3,1.75,1120,15210,1120,0,47.3659,-122.113
249000,4,1.75,1630,8410,1630,0,47.4538,-122.288
249000,3,1.75,1590,7535,1590,0,47.3769,-122.234
780000,4,1.75,2480,9195,1390,1090,47.584,-122.195
1.2E+06,4,2.5,2700,4275,2700,0,47.6725,-122.327
434500,3,1.75,1930,7210,1110,820,47.735,-122.174
590000,4,2,2490,339332,2490,0,47.2725,-121.929
417200,2,1,1000,4000,1000,0,47.6742,-122.396
649990,4,2.25,2130,11900,2130,0,47.6408,-122.058
506000,2,1,1060,3588,960,100,47.6721,-122.395
348000,3,2.5,1730,4004,1730,0,47.4317,-122.328
301000,4,2.5,2810,6146,2810,0,47.4045,-122.208
427550,2,1,880,4000,880,0,47.6848,-122.386
361000,3,1,1040,6720,1040,0,47.7444,-122.294
460000,2,2.5,1830,8107,930,900,47.701,-122.305
958000,4,3.5,1800,6400,1800,0,47.625,-122.3
445000,5,1.75,2460,6846,1340,1120,47.5445,-122.321
373000,3,2.5,1670,3565,1670,0,47.7623,-122.161
525000,4,2.25,2660,7957,1750,910,47.7351,-122.199
364988,3,2.5,2850,12593,2850,0,47.2848,-122.345
324000,2,1,820,8370,820,0,47.7256,-122.361
625000,4,3,2350,5627,1490,860,47.5514,-122.268
237500,3,1.75,1480,7830,1480,0,47.1967,-121.998
429300,6,2.25,2930,15949,1730,1200,47.7188,-122.185
155000,3,1,1250,6250,1030,220,47.5292,-122.323
614000,4,2.75,2760,8160,1780,980,47.7248,-122.365
650000,3,2.5,2380,3332,2380,0,47.7194,-122.199
625000,3,2,1730,12219,1730,0,47.5825,-122.189
587100,3,2.25,1670,6414,1670,0,47.6921,-122.386
380000,4,2.5,2150,37647,2150,0,47.3117,-122.083
479500,2,1,930,5760,730,200,47.5598,-122.266
382888,1,1,620,2380,620,0,47.6746,-122.326
540000,4,4.25,1960,3565,1960,0,47.5849,-122.384
691000,4,2.75,2550,8632,1700,850,47.6477,-122.197
760500,3,2,1990,3990,1130,860,47.6572,-122.333
685000,4,2.5,3550,10968,3550,0,47.5431,-121.886
199129,3,1,860,33664,860,0,47.295,-122.275
335000,3,3,2031,7702,2031,0,47.3058,-122.348
305100,3,2,1590,35988,1590,0,47.4365,-122.106
830000,4,2.25,3010,12202,3010,0,47.6387,-122.174
810000,3,2.5,2610,8481,2610,0,47.5535,-122.115
500000,3,2.25,1440,15661,1180,260,47.6225,-122.038
490000,3,1.75,1920,5405,960,960,47.5583,-122.38
490000,2,1.75,1670,4200,1670,0,47.5862,-122.387
272000,4,1.75,1390,10660,1030,360,47.4128,-122.323
280000,3,2.25,2140,7200,2140,0,47.3913,-122.191
233000,3,1,1250,6180,1250,0,47.7474,-122.327
275000,3,1,1080,6000,1080,0,47.7579,-122.33
375000,3,3.25,2760,6420,2110,650,47.3895,-122.221
445000,3,2.75,2180,3703,2180,0,47.776,-122.169
437500,3,2.5,1260,1125,1260,0,47.6706,-122.381
426250,4,1,1610,6000,1510,100,47.5261,-122.266
358000,3,1.5,2450,12497,2450,0,47.5317,-121.834
1.175E+06,4,3.5,4150,49503,4150,0,47.6746,-122.018
305000,2,1,960,8276,960,0,47.5322,-122.033
415000,2,1.75,1340,4664,1340,0,47.7182,-122.034
520000,11,3,3000,4960,2400,600,47.556,-122.363
733000,4,3.5,3080,5974,3080,0,47.6007,-121.974
411500,3,1,1130,8159,1130,0,47.7362,-122.333
540000,3,1.75,2280,16671,1760,520,47.7096,-122.219
270500,3,1.5,1952,8613,1652,300,47.3715,-122.29
422250,2,1.5,1280,1256,1200,80,47.6741,-122.375
655000,5,3.25,3690,12353,3690,0,47.7672,-122.292
1.2E+06,5,3.25,4610,10576,3310,1300,47.5373,-122.07
550000,3,2.5,2920,169448,2920,0,47.2492,-121.975
460000,2,2.25,1230,929,1020,210,47.6191,-122.301
159075,4,1.5,1580,6200,790,790,47.4971,-122.24
470000,2,1,1220,4000,1220,0,47.6801,-122.354
235000,2,1,1020,7920,1020,0,47.5558,-122.31
309950,2,1.5,1510,9843,1510,0,47.4419,-122.27
433000,4,1.75,1830,9600,1010,820,47.5728,-122.125
895000,3,2.5,2750,10000,1650,1100,47.5644,-122.153
291000,3,1.5,1860,60960,1140,720,47.3796,-122.102
835000,3,2.5,2720,13124,2720,0,47.6371,-122.094
640000,2,1,1360,5000,1200,160,47.6372,-122.392
438000,3,2.25,2340,14279,1340,1000,47.5715,-122.124
540000,4,2.5,2600,9935,2600,0,47.4865,-122.142
325000,4,2.5,2090,7434,1090,1000,47.4962,-122.349
380000,4,1.75,2260,7200,1360,900,47.5122,-122.186
510000,2,1,1390,5544,930,460,47.6696,-122.267
380000,4,2.5,2300,7707,2300,0,47.3497,-122.044
825000,4,2.5,2810,9800,1710,1100,47.5657,-122.149
880000,4,3.25,4060,52707,4060,0,47.7615,-122.041
1.8E+06,3,3,2790,13295,2370,420,47.5466,-122.197
790000,3,1,1290,6380,1290,0,47.6951,-122.319
287000,2,1.5,720,4346,720,0,47.5225,-122.351
509000,3,3,2130,5000,1570,560,47.5451,-122.284
270000,3,2.25,1750,8400,1350,400,47.4571,-122.272
210000,3,2,960,9380,960,0,47.4852,-122.343
415000,3,1,1570,11752,1570,0,47.7686,-122.348
550000,3,2.5,3070,14400,1720,1350,47.3716,-122.321
1.25E+06,4,2.5,2920,5500,2030,890,47.6406,-122.412
499950,3,1,1870,4984,1120,750,47.5771,-122.391
659000,3,1.5,1540,5040,1540,0,47.6138,-122.299
265000,2,1.5,1440,22081,1440,0,47.7698,-121.896
492000,4,3.75,2810,10840,2070,740,47.4861,-121.804
715000,4,2.5,2450,7700,1250,1200,47.5731,-122.212
175000,2,1,1330,28270,1330,0,47.4824,-122.274
975000,4,3.5,3130,52322,2430,700,47.5932,-122.159
306950,1,1,730,5005,730,0,47.6992,-122.364
630000,4,2,2480,3680,1470,1010,47.5686,-122.392
367500,3,1,1270,8792,1270,0,47.5351,-122.174
699950,3,3.25,2230,5460,1430,800,47.53,-122.388
1E+06,3,3,2880,3750,2220,660,47.6155,-122.29
285000,4,2.5,2434,4400,2434,0,47.2874,-122.283
215000,2,1.5,1120,1312,1000,120,47.534,-122.364
1.05E+06,4,2.5,4080,11054,4080,0,47.5188,-122.151
1.37E+06,4,2.75,3720,9450,1960,1760,47.5627,-122.156
235000,3,1,1430,7599,1010,420,47.4783,-122.265
604000,3,2,1560,2589,790,770,47.6587,-122.344
750000,3,1.75,1700,8400,1460,240,47.6534,-122.415
800000,4,2.25,2510,9963,2200,310,47.5973,-122.177
580000,5,2,2600,3750,1400,1200,47.6691,-122.299
350000,1,1,790,4590,790,0,47.5677,-122.285
353750,4,2,1710,7490,1320,390,47.4544,-122.357
1.1E+06,5,2.75,2660,8737,1470,1190,47.5667,-122.155
465000,4,2,1470,10291,1470,0,47.6316,-122.121
568000,3,2,2350,5080,1780,570,47.5516,-122.263
1.005E+06,5,2,2440,3080,2440,0,47.6242,-122.306
213500,3,1.5,1150,11571,1150,0,47.4931,-122.298
250000,3,2.5,1510,10384,1030,480,47.758,-122.071
357000,2,1,870,4600,870,0,47.5274,-122.379
425000,2,2,1280,4095,1280,0,47.5501,-122.393
571000,3,2.5,2600,7465,2600,0,47.7387,-122.217
588000,3,2.25,2030,7350,1190,840,47.6939,-122.126
275000,4,1.5,1930,15531,1930,0,47.345,-122.296
565000,3,2.75,3210,15939,3210,0,47.3357,-122.351
460000,3,1.75,1970,9135,1370,600,47.7603,-122.215
603500,4,2.5,4060,9734,2150,1910,47.7678,-122.254
490600,3,2.5,3316,11447,3316,0,47.3036,-122.34
1.01E+06,2,2,1460,9052,1460,0,47.6857,-122.208
500000,4,2,2100,12620,2100,0,47.7239,-122.173
249000,4,2.25,1830,6136,1830,0,47.367,-122.181
235000,3,2,1530,8700,1530,0,47.4529,-122.207
410000,4,2,1490,13736,1490,0,47.712,-122.281
370000,2,1,860,6050,860,0,47.5697,-122.4
360000,5,2.5,2130,7111,1330,800,47.5071,-122.16
1.40689E+06,5,2.25,3580,16789,3580,0,47.5364,-122.239
298000,4,2.5,2420,3825,2420,0,47.3687,-122.126
485000,4,2.25,1900,7200,1370,530,47.5033,-122.372
400000,3,1.75,1330,9143,1330,0,47.5538,-122.176
580000,3,2.5,2150,4604,2150,0,47.5893,-122.019
355000,2,2.5,1370,1140,1080,290,47.7055,-122.342
650000,3,2.5,2430,12997,2430,0,47.744,-122.194
261490,4,1,1640,8467,1220,420,47.4894,-122.188
347000,3,1,1010,7200,1010,0,47.7225,-122.179
485000,3,1,1500,4100,1370,130,47.6689,-122.367
601000,3,2.5,1740,1251,1180,560,47.644,-122.385
380000,3,3.25,2090,51212,1510,580,47.3097,-122.099
565000,3,3,1850,12556,1850,0,47.6286,-122.053
750000,3,2.5,2790,21043,2790,0,47.673,-122.03
291000,3,2.25,1480,7200,1190,290,47.3037,-122.375
560000,3,2.5,2280,12498,2280,0,47.5688,-122.014
725000,4,2.25,3180,9600,3180,0,47.6313,-122.045
539000,3,2,2350,209088,2350,0,47.6527,-121.949
470000,5,3.25,3910,7077,2710,1200,47.3766,-122.027
264950,2,1,770,7434,770,0,47.7606,-122.32
200000,4,1.5,1780,8000,1080,700,47.3124,-122.003
453500,5,2.5,2300,23345,1170,1130,47.4739,-122.114
811000,2,2.5,2510,17986,2510,0,47.6832,-122.164
425000,3,3.25,1410,1350,1410,0,47.698,-122.34
1.53E+06,4,2.25,4250,16940,2380,1870,47.5453,-122.234
562000,4,2.75,2560,83200,1860,700,47.7511,-122.111
281000,3,2.5,1760,7601,1760,0,47.2672,-122.313
270000,3,2.25,2100,14027,2100,0,47.3833,-122.1
205950,3,1,1490,8239,1490,0,47.306,-122.37
310000,2,1,870,5400,870,0,47.52,-122.374
350000,3,1.75,1260,1111,1260,0,47.5476,-122.005
843500,4,2,2630,16475,2630,0,47.639,-122.219
370000,4,2,1950,3757,1160,790,47.5372,-122.269
279000,4,2,2200,7700,1100,1100,47.464,-122.18
408000,3,1.75,1600,313672,1600,0,47.4129,-122.08
392000,3,1,1230,9600,1230,0,47.5553,-122.288
455000,2,1,1030,5000,1030,0,47.6585,-122.363
310000,2,1.5,1040,83199,870,170,47.4222,-122.443
323500,3,3,2240,11536,2240,0,47.4886,-122.245
364500,3,1,1600,4489,800,800,47.5686,-122.378
280000,4,2,2190,14439,1180,1010,47.2702,-122.29
289900,3,1.75,1899,11325,1899,0,47.3987,-122.3
585000,3,1,1870,2807,1580,290,47.6674,-122.358
269000,3,2.5,1730,6653,1360,370,47.3588,-122.088
280000,3,2.25,1860,9210,1860,0,47.3864,-122.03
287000,3,1.75,1940,9000,1290,650,47.4361,-122.189
183000,2,1,670,5140,670,0,47.5387,-122.371
309000,3,1,1820,8142,1040,780,47.505,-122.316
920000,4,2.5,3810,13579,3810,0,47.6006,-122.153
815241,5,2.25,2060,4800,2060,0,47.66,-122.282
405000,3,1.75,1520,7252,1140,380,47.7358,-122.175
525000,5,3.5,3450,19080,3450,0,47.2123,-122.005
150000,2,1,830,4045,830,0,47.5293,-122.351
240000,4,1.75,1880,9600,1020,860,47.2633,-122.281
698000,4,2.25,2200,11250,1300,900,47.6845,-122.201
440000,3,2,1800,10950,1800,0,47.557,-122.163
204000,3,1,1200,12500,1200,0,47.4162,-122.329
875000,3,2,2220,6641,1220,1000,47.6426,-122.388
650000,3,1.5,1380,4500,1380,0,47.5866,-122.25
392500,3,1,1660,8839,1660,0,47.7485,-122.3
400000,4,1,2320,4000,1310,1010,47.573,-122.312
653000,3,2.25,2800,17300,1420,1380,47.5716,-122.128
452000,4,1,1210,3760,1210,0,47.6872,-122.344
345000,4,2.5,2331,3826,2331,0,47.4444,-122.182
350000,4,1.75,1820,6930,1320,500,47.5053,-122.242
650000,4,2.5,2860,5576,2860,0,47.745,-122.224
525000,5,3,2750,3800,1750,1000,47.6845,-122.313
840000,5,3,2750,3800,1750,1000,47.6845,-122.313
1.325E+06,3,2.5,2280,5000,2280,0,47.6574,-122.278
259950,4,2,1610,6650,1610,0,47.3085,-122.358
998000,5,3.5,3760,10207,3150,610,47.5605,-122.225
1.07E+06,3,3,2940,4622,2230,710,47.6641,-122.293
1.91E+06,4,3,4460,6833,3140,1320,47.6342,-122.289
190500,3,1.5,1110,1150,940,170,47.5929,-122.306
465000,3,2.25,2560,117176,1280,1280,47.4655,-122.033
370000,3,1,1060,7419,1060,0,47.7712,-122.392
290000,6,4.5,2810,11214,2010,800,47.4045,-122.197
350000,3,1.75,1380,4590,930,450,47.6841,-122.293
740000,3,1.75,1380,4590,930,450,47.6841,-122.293
460000,3,1.75,2560,8400,1970,590,47.7668,-122.197
290000,3,1,1010,10800,1010,0,47.4483,-121.773
475000,3,1.5,1790,229125,1790,0,47.2309,-122.009
214000,3,2.5,1600,2231,1600,0,47.3314,-122.29
455000,2,1,910,5759,910,0,47.7153,-122.284
275000,3,2.5,2497,4400,2497,0,47.2873,-122.283
305000,3,1.5,1800,12196,1800,0,47.333,-122.345
449000,5,2.5,2570,61855,1470,1100,47.3013,-122.109
366000,3,2.5,1320,4320,660,660,47.5327,-122.347
348000,3,2.5,1670,5090,1670,0,47.4799,-122.18
515000,4,2.5,2800,21370,2800,0,47.776,-122.246
950000,4,2.5,3360,11548,3360,0,47.6534,-122.182
815000,3,2.5,2590,21494,2590,0,47.6139,-122.061
199950,3,3,1530,2132,1530,0,47.3746,-122.056
386000,3,2,1330,8100,1330,0,47.7251,-122.175
273000,3,2.25,2160,7964,2160,0,47.3622,-122.074
284000,4,2.5,1830,6360,1830,0,47.4184,-122.18
399950,3,1,1470,7930,1070,400,47.7013,-122.368
285000,3,1.75,1150,6423,590,560,47.6973,-122.297
315000,3,2.5,1790,6452,1790,0,47.3841,-122.042
250000,3,1,1700,7700,1120,580,47.5114,-122.318
290000,4,2,1630,7618,1630,0,47.3658,-122.317
725000,4,2.5,3420,30410,3420,0,47.7745,-122.088
410000,3,2,1650,9641,1650,0,47.7145,-122.231
855000,4,2.5,2810,52062,2810,0,47.5941,-122.029
399900,4,2.5,2710,8127,2710,0,47.379,-122.032
852600,4,2.5,3320,11901,2650,670,47.554,-122.16
235000,2,1,720,6321,720,0,47.551,-122.289
230950,2,1,930,12724,930,0,47.6567,-121.909
230000,3,2.25,1490,8722,1490,0,47.3648,-122.185
404763,3,2.5,1690,1609,1150,540,47.5521,-121.998
245000,3,2.5,1720,3407,1720,0,47.4034,-122.188
188000,3,1.5,1140,8500,1140,0,47.2093,-122.005
626100,4,2.5,2280,7219,2280,0,47.5719,-122.021
428750,3,1,1100,4080,900,200,47.6872,-122.351
522000,4,2.25,1800,8623,1360,440,47.692,-122.184
684000,4,2.5,2500,8434,2500,0,47.6915,-122.101
1.0655E+06,3,2.25,2950,7232,1520,1430,47.5257,-122.382
611206,1,1,1940,6300,1940,0,47.5782,-122.4
350000,2,1,1280,5250,1140,140,47.5258,-122.377
894000,4,2.5,3800,22029,3800,0,47.6734,-122.026
420000,2,1,930,5368,930,0,47.6952,-122.275
400000,5,2,1930,9747,1020,910,47.7743,-122.235
675000,3,3,2980,28000,1820,1160,47.7318,-122.139
426000,4,2.5,2800,8494,2800,0,47.3521,-122.009
750000,4,2.25,3190,11597,2300,890,47.6323,-122.039
368000,3,1.75,1710,10800,1710,0,47.7391,-122.241
342000,3,1,1980,6450,1120,860,47.5291,-122.356
700000,3,1.75,1910,4800,1080,830,47.6844,-122.332
848750,6,3.75,3160,5000,3160,0,47.6748,-122.384
720000,3,2,1590,5200,1320,270,47.6864,-122.341
525000,4,2.25,1890,8549,1890,0,47.6328,-122.117
397900,3,2.75,2500,35245,1580,920,47.3414,-122.117
405000,3,2,1740,18000,1230,510,47.7397,-122.242
392800,3,2,1080,11856,1080,0,47.6955,-122.175
394999,3,1.5,1730,7800,1330,400,47.7365,-122.337
340000,3,2.5,2480,6112,2480,0,47.4387,-122.114
482500,3,2.25,1450,1445,980,470,47.6184,-122.301
812500,4,2.5,2750,10159,2750,0,47.5426,-122.135
450000,3,2.5,2820,10208,1410,1410,47.7609,-122.26
398000,3,1.75,1830,27468,1830,0,47.7754,-122.233
1.075E+06,2,3.25,1550,1767,1550,0,47.5684,-122.06
540000,2,2,1640,3021,840,800,47.666,-122.358
275000,4,2,1720,5472,860,860,47.5299,-122.288
780000,5,2,2880,12000,2880,0,47.5861,-122.295
225000,3,1.5,1220,8345,1220,0,47.5038,-122.266
503045,3,3,1560,2250,1560,0,47.6929,-122.333
249000,2,2,1090,1357,1090,0,47.7526,-122.244
569950,4,1,1140,5940,1140,0,47.6795,-122.354
450000,2,2.25,1040,1377,1040,0,47.6692,-122.279
1.0995E+06,4,2,2580,6000,1300,1280,47.6514,-122.413
700000,4,2.5,2310,3570,1490,820,47.6889,-122.347
454000,3,2.5,1590,4094,1590,0,47.61,-122.293
555000,3,1.75,1270,9170,1270,0,47.6706,-122.151
214000,3,1.5,1240,5200,1240,0,47.3683,-122.079
590000,3,2.5,2210,8622,2210,0,47.5715,-122.02
459900,3,1.75,2340,51836,1510,830,47.4846,-122.035
205000,3,1.5,1420,5000,920,500,47.4192,-122.33
390000,3,1.75,1430,9857,1140,290,47.4964,-121.771
970500,3,2.75,2470,10125,2470,0,47.5651,-122.223
790000,3,2.5,2390,15084,2390,0,47.3389,-122.048
320000,3,1,1120,10576,1120,0,47.7575,-122.072
552500,3,2.25,2700,4025,1760,940,47.6074,-122.294
1.05E+06,3,3,3490,4500,3170,320,47.6394,-122.321
230000,3,1,1640,7187,1640,0,47.455,-122.182
680000,3,1.75,1620,5500,1110,510,47.6393,-122.308
985000,3,1.75,1670,5400,1670,0,47.635,-122.284
375000,4,2.5,1870,7471,1870,0,47.4314,-122.204
431000,2,1.5,1300,4000,1300,0,47.5937,-122.301
463000,3,2.5,2190,17108,2190,0,47.7321,-121.964
350000,3,1.75,1320,10500,1320,0,47.7267,-122.226
485000,3,1,1250,7200,1250,0,47.6342,-122.12
355000,4,1.75,2040,15000,1360,680,47.3107,-122.189
603500,3,1.75,2140,7280,1070,1070,47.6993,-122.377
860000,5,1.75,2510,6000,2010,500,47.5798,-122.292
259875,5,2.5,2200,6250,2200,0,47.3675,-122.021
685000,4,2.5,2170,8680,1220,950,47.6078,-122.192
382500,4,2.5,2980,8786,2980,0,47.378,-122.03
490000,3,1,1180,2250,1180,0,47.6779,-122.377
229000,3,2,1540,6000,1540,0,47.7372,-122.307
430000,3,2,1540,6000,1540,0,47.7372,-122.307
580000,5,2.5,3110,15783,1720,1390,47.6301,-122.103
510000,3,1.75,1370,6700,1370,0,47.6982,-122.362
489990,5,2.25,2440,20828,2440,0,47.3762,-122.158
440000,3,2.25,1760,1800,1330,430,47.6579,-122.394
479950,3,2.5,2810,4984,1750,1060,47.4461,-122.209
806000,4,2.5,2500,206474,2500,0,47.6778,-121.994
875000,4,2.5,3220,22588,3220,0,47.7311,-122.055
710800,3,2.5,2880,36820,2880,0,47.766,-122.044
565000,3,2.5,2700,6037,2700,0,47.5376,-121.879
359999,5,3,2680,9624,1870,810,47.3279,-122.006
625000,3,1.75,1780,4500,920,860,47.6827,-122.362
349950,3,2.5,2240,7565,2240,0,47.3485,-122.301
415000,4,2,1610,9600,1610,0,47.5327,-122.186
435000,2,2,1440,1170,960,480,47.5592,-122.385
225000,3,1.75,1550,9060,1550,0,47.5093,-122.345
770000,3,1.75,1720,5000,1720,0,47.6157,-122.29
340000,3,1.75,1740,10800,1740,0,47.7717,-122.351
965000,5,2.75,3280,12673,2050,1230,47.5504,-122.146
667000,3,2.75,2216,31215,2216,0,47.3164,-122.199
250000,1,1,1100,4373,820,280,47.4653,-122.338
397990,3,1,1180,11862,1180,0,47.7153,-122.363
535000,3,1.75,2020,10031,1370,650,47.7487,-122.319
265950,3,1.5,1150,8450,1150,0,47.4927,-122.224
258000,3,1.75,2090,7461,1200,890,47.3764,-122.184
505500,3,2.5,1300,1187,1300,0,47.6704,-122.391
455000,5,2.5,2240,7770,1340,900,47.7198,-122.171
1.348E+06,5,3.25,3540,5971,2000,1540,47.6643,-122.202
600000,4,2.25,2840,31720,1780,1060,47.7505,-122.375
329800,4,2.5,2080,7047,2080,0,47.2627,-122.215
222000,2,1,1550,38449,1550,0,47.4315,-122.199
450000,4,2.5,1900,9240,1900,0,47.6167,-122.137
952000,3,3.5,2760,4500,2120,640,47.6529,-122.372
625000,4,2,1410,4480,1410,0,47.6385,-122.344
226800,2,1,1240,11393,1240,0,47.3714,-122.207
1.205E+06,5,4.25,4420,13497,3510,910,47.5262,-122.143
350000,4,2.75,3390,16153,1970,1420,47.3954,-122.184
395000,3,1.75,1400,8640,1400,0,47.7659,-122.204
285000,5,3,2110,5260,1670,440,47.5449,-122.272
553000,3,1,1310,18135,1310,0,47.6065,-122.113
254000,3,1,1270,16800,1270,0,47.4599,-122.276
348140,2,1.5,2060,10880,1190,870,47.515,-122.362
354950,4,2.75,2530,7350,1280,1250,47.313,-122.374
706000,3,2.75,1900,6400,1410,490,47.6697,-122.281
499000,4,2.5,2910,6479,2910,0,47.5402,-121.887
427500,3,1.5,1900,43186,1300,600,47.4199,-121.99
439000,5,3.5,2880,10000,1980,900,47.4874,-122.223
545000,4,2.5,2820,25995,2820,0,47.3415,-122.029
842000,3,1,1620,4774,1620,0,47.659,-122.339
685000,4,2.5,3320,38043,3320,0,47.6504,-122.004
